Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,SJVN,138210,OPTSTK,CE,112,SJVN LTD,SJVN MAY 112 CE,SJVN29MAY25C112,2025-05-29,4725,0.05
NFO,nse_fo,SJVN,138212,OPTSTK,PE,112,SJVN LTD,SJVN MAY 112 PE,SJVN29MAY25P112,2025-05-29,4725,0.05
NFO,nse_fo,SJVN,138213,OPTSTK,CE,113,SJVN LTD,SJVN MAY 113 CE,SJVN29MAY25C113,2025-05-29,4725,0.05
NFO,nse_fo,SJVN,138214,OPTSTK,PE,113,SJVN LTD,SJVN MAY 113 PE,SJVN29MAY25P113,2025-05-29,4725,0.05
NFO,nse_fo,SJVN,138216,OPTSTK,PE,114,SJVN LTD,SJVN MAY 114 PE,SJVN29MAY25P114,2025-05-29,4725,0.05
NFO,nse_fo,SJVN,138353,OPTSTK,CE,82,SJVN LTD,SJVN JUN 82 CE,SJVN26JUN25C82,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138354,OPTSTK,PE,82,SJVN LTD,SJVN JUN 82 PE,SJVN26JUN25P82,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138355,OPTSTK,CE,84,SJVN LTD,SJVN JUN 84 CE,SJVN26JUN25C84,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138382,OPTSTK,PE,84,SJVN LTD,SJVN JUN 84 PE,SJVN26JUN25P84,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138383,OPTSTK,CE,86,SJVN LTD,SJVN JUN 86 CE,SJVN26JUN25C86,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138384,OPTSTK,PE,86,SJVN LTD,SJVN JUN 86 PE,SJVN26JUN25P86,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138385,OPTSTK,CE,88,SJVN LTD,SJVN JUN 88 CE,SJVN26JUN25C88,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138386,OPTSTK,PE,88,SJVN LTD,SJVN JUN 88 PE,SJVN26JUN25P88,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138387,OPTSTK,CE,90,SJVN LTD,SJVN JUN 90 CE,SJVN26JUN25C90,2025-06-26,4725,0.05
NFO,nse_fo,UNITDSPR,138413,OPTSTK,PE,1200,UNITED SPIRITS LIMITED,UNITDSPR MAY 1200 PE,UNITDSPR29MAY25P1200,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138416,OPTSTK,CE,1280,UNITED SPIRITS LIMITED,UNITDSPR MAY 1280 CE,UNITDSPR29MAY25C1280,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138417,OPTSTK,PE,1280,UNITED SPIRITS LIMITED,UNITDSPR MAY 1280 PE,UNITDSPR29MAY25P1280,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138419,OPTSTK,PE,1320,UNITED SPIRITS LIMITED,UNITDSPR MAY 1320 PE,UNITDSPR29MAY25P1320,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138420,OPTSTK,CE,1360,UNITED SPIRITS LIMITED,UNITDSPR MAY 1360 CE,UNITDSPR29MAY25C1360,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138421,OPTSTK,PE,1360,UNITED SPIRITS LIMITED,UNITDSPR MAY 1360 PE,UNITDSPR29MAY25P1360,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138422,OPTSTK,CE,1400,UNITED SPIRITS LIMITED,UNITDSPR MAY 1400 CE,UNITDSPR29MAY25C1400,2025-05-29,350,0.05
NFO,nse_fo,SJVN,138425,OPTSTK,PE,90,SJVN LTD,SJVN JUN 90 PE,SJVN26JUN25P90,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138426,OPTSTK,CE,92,SJVN LTD,SJVN JUN 92 CE,SJVN26JUN25C92,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138454,OPTSTK,PE,92,SJVN LTD,SJVN JUN 92 PE,SJVN26JUN25P92,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138455,OPTSTK,CE,94,SJVN LTD,SJVN JUN 94 CE,SJVN26JUN25C94,2025-06-26,4725,0.05
NFO,nse_fo,UNITDSPR,138456,OPTSTK,PE,1400,UNITED SPIRITS LIMITED,UNITDSPR MAY 1400 PE,UNITDSPR29MAY25P1400,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138457,OPTSTK,CE,1440,UNITED SPIRITS LIMITED,UNITDSPR MAY 1440 CE,UNITDSPR29MAY25C1440,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138458,OPTSTK,PE,1440,UNITED SPIRITS LIMITED,UNITDSPR MAY 1440 PE,UNITDSPR29MAY25P1440,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138459,OPTSTK,CE,1480,UNITED SPIRITS LIMITED,UNITDSPR MAY 1480 CE,UNITDSPR29MAY25C1480,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138460,OPTSTK,PE,1480,UNITED SPIRITS LIMITED,UNITDSPR MAY 1480 PE,UNITDSPR29MAY25P1480,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138461,OPTSTK,CE,1520,UNITED SPIRITS LIMITED,UNITDSPR MAY 1520 CE,UNITDSPR29MAY25C1520,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138462,OPTSTK,PE,1520,UNITED SPIRITS LIMITED,UNITDSPR MAY 1520 PE,UNITDSPR29MAY25P1520,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138463,OPTSTK,CE,1560,UNITED SPIRITS LIMITED,UNITDSPR MAY 1560 CE,UNITDSPR29MAY25C1560,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138464,OPTSTK,PE,1560,UNITED SPIRITS LIMITED,UNITDSPR MAY 1560 PE,UNITDSPR29MAY25P1560,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138465,OPTSTK,CE,1600,UNITED SPIRITS LIMITED,UNITDSPR MAY 1600 CE,UNITDSPR29MAY25C1600,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138468,OPTSTK,PE,1600,UNITED SPIRITS LIMITED,UNITDSPR MAY 1600 PE,UNITDSPR29MAY25P1600,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138469,OPTSTK,CE,1640,UNITED SPIRITS LIMITED,UNITDSPR MAY 1640 CE,UNITDSPR29MAY25C1640,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138470,OPTSTK,PE,1640,UNITED SPIRITS LIMITED,UNITDSPR MAY 1640 PE,UNITDSPR29MAY25P1640,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138471,OPTSTK,CE,1680,UNITED SPIRITS LIMITED,UNITDSPR MAY 1680 CE,UNITDSPR29MAY25C1680,2025-05-29,350,0.05
NFO,nse_fo,SJVN,138501,OPTSTK,PE,94,SJVN LTD,SJVN JUN 94 PE,SJVN26JUN25P94,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138502,OPTSTK,CE,96,SJVN LTD,SJVN JUN 96 CE,SJVN26JUN25C96,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138505,OPTSTK,PE,96,SJVN LTD,SJVN JUN 96 PE,SJVN26JUN25P96,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138506,OPTSTK,CE,98,SJVN LTD,SJVN JUN 98 CE,SJVN26JUN25C98,2025-06-26,4725,0.05
NFO,nse_fo,UNITDSPR,138507,OPTSTK,PE,1680,UNITED SPIRITS LIMITED,UNITDSPR MAY 1680 PE,UNITDSPR29MAY25P1680,2025-05-29,350,0.05
NFO,nse_fo,SJVN,138508,OPTSTK,PE,98,SJVN LTD,SJVN JUN 98 PE,SJVN26JUN25P98,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138509,OPTSTK,CE,100,SJVN LTD,SJVN JUN 100 CE,SJVN26JUN25C100,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138510,OPTSTK,PE,100,SJVN LTD,SJVN JUN 100 PE,SJVN26JUN25P100,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138511,OPTSTK,CE,102,SJVN LTD,SJVN JUN 102 CE,SJVN26JUN25C102,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138512,OPTSTK,PE,102,SJVN LTD,SJVN JUN 102 PE,SJVN26JUN25P102,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138513,OPTSTK,CE,104,SJVN LTD,SJVN JUN 104 CE,SJVN26JUN25C104,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138514,OPTSTK,PE,104,SJVN LTD,SJVN JUN 104 PE,SJVN26JUN25P104,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138515,OPTSTK,CE,106,SJVN LTD,SJVN JUN 106 CE,SJVN26JUN25C106,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138516,OPTSTK,PE,106,SJVN LTD,SJVN JUN 106 PE,SJVN26JUN25P106,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138517,OPTSTK,CE,108,SJVN LTD,SJVN JUN 108 CE,SJVN26JUN25C108,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138518,OPTSTK,PE,108,SJVN LTD,SJVN JUN 108 PE,SJVN26JUN25P108,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138519,OPTSTK,CE,110,SJVN LTD,SJVN JUN 110 CE,SJVN26JUN25C110,2025-06-26,4725,0.05
NFO,nse_fo,SJVN,138520,OPTSTK,PE,110,SJVN LTD,SJVN JUN 110 PE,SJVN26JUN25P110,2025-06-26,4725,0.05
NFO,nse_fo,UNITDSPR,138529,OPTSTK,CE,1720,UNITED SPIRITS LIMITED,UNITDSPR MAY 1720 CE,UNITDSPR29MAY25C1720,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138530,OPTSTK,PE,1720,UNITED SPIRITS LIMITED,UNITDSPR MAY 1720 PE,UNITDSPR29MAY25P1720,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138605,OPTSTK,CE,1760,UNITED SPIRITS LIMITED,UNITDSPR MAY 1760 CE,UNITDSPR29MAY25C1760,2025-05-29,350,0.05
NFO,nse_fo,UNITDSPR,138606,OPTSTK,PE,1760,UNITED SPIRITS LIMITED,UNITDSPR MAY 1760 PE,UNITDSPR29MAY25P1760,2025-05-29,350,0.05
NFO,nse_fo,SOLARINDS,138631,OPTSTK,PE,10500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 10500 PE,SOLARINDS29MAY25P10500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138635,OPTSTK,PE,11250,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 11250 PE,SOLARINDS29MAY25P11250,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138636,OPTSTK,CE,11500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 11500 CE,SOLARINDS29MAY25C11500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138637,OPTSTK,PE,11500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 11500 PE,SOLARINDS29MAY25P11500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138638,OPTSTK,CE,11750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 11750 CE,SOLARINDS29MAY25C11750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138639,OPTSTK,PE,11750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 11750 PE,SOLARINDS29MAY25P11750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138640,OPTSTK,CE,12250,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12250 CE,SOLARINDS29MAY25C12250,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138641,OPTSTK,PE,12250,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12250 PE,SOLARINDS29MAY25P12250,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138642,OPTSTK,CE,12500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12500 CE,SOLARINDS29MAY25C12500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138651,OPTSTK,PE,12500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12500 PE,SOLARINDS29MAY25P12500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138652,OPTSTK,CE,12750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12750 CE,SOLARINDS29MAY25C12750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138653,OPTSTK,PE,12750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 12750 PE,SOLARINDS29MAY25P12750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138654,OPTSTK,CE,13250,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13250 CE,SOLARINDS29MAY25C13250,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138655,OPTSTK,PE,13250,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13250 PE,SOLARINDS29MAY25P13250,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138656,OPTSTK,CE,13500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13500 CE,SOLARINDS29MAY25C13500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138669,OPTSTK,PE,13500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13500 PE,SOLARINDS29MAY25P13500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138670,OPTSTK,CE,13750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13750 CE,SOLARINDS29MAY25C13750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138671,OPTSTK,PE,13750,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 13750 PE,SOLARINDS29MAY25P13750,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138672,OPTSTK,CE,14500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 14500 CE,SOLARINDS29MAY25C14500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138673,OPTSTK,PE,14500,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 14500 PE,SOLARINDS29MAY25P14500,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138674,OPTSTK,CE,15000,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 15000 CE,SOLARINDS29MAY25C15000,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138768,OPTSTK,PE,15000,SOLAR INDUSTRIES (I) LTD,SOLARINDS MAY 15000 PE,SOLARINDS29MAY25P15000,2025-05-29,75,0.05
NFO,nse_fo,SOLARINDS,138807,OPTSTK,CE,11500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 11500 CE,SOLARINDS26JUN25C11500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138808,OPTSTK,PE,11500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 11500 PE,SOLARINDS26JUN25P11500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138809,OPTSTK,CE,12000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 12000 CE,SOLARINDS26JUN25C12000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138810,OPTSTK,PE,12000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 12000 PE,SOLARINDS26JUN25P12000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138823,OPTSTK,CE,12500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 12500 CE,SOLARINDS26JUN25C12500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138824,OPTSTK,PE,12500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 12500 PE,SOLARINDS26JUN25P12500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138825,OPTSTK,CE,13000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 13000 CE,SOLARINDS26JUN25C13000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138826,OPTSTK,PE,13000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 13000 PE,SOLARINDS26JUN25P13000,2025-06-26,75,0.05
NFO,nse_fo,UPL,138830,OPTSTK,PE,500,UPL LIMITED,UPL MAY 500 PE,UPL29MAY25P500,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138832,OPTSTK,PE,520,UPL LIMITED,UPL MAY 520 PE,UPL29MAY25P520,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138833,OPTSTK,CE,540,UPL LIMITED,UPL MAY 540 CE,UPL29MAY25C540,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138834,OPTSTK,PE,540,UPL LIMITED,UPL MAY 540 PE,UPL29MAY25P540,2025-05-29,1355,0.05
NFO,nse_fo,SOLARINDS,138887,OPTSTK,CE,13500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 13500 CE,SOLARINDS26JUN25C13500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138888,OPTSTK,PE,13500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 13500 PE,SOLARINDS26JUN25P13500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138889,OPTSTK,CE,14000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 14000 CE,SOLARINDS26JUN25C14000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138890,OPTSTK,PE,14000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 14000 PE,SOLARINDS26JUN25P14000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138891,OPTSTK,CE,14500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 14500 CE,SOLARINDS26JUN25C14500,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138892,OPTSTK,PE,14500,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 14500 PE,SOLARINDS26JUN25P14500,2025-06-26,75,0.05
NFO,nse_fo,UPL,138897,OPTSTK,CE,560,UPL LIMITED,UPL MAY 560 CE,UPL29MAY25C560,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138898,OPTSTK,PE,560,UPL LIMITED,UPL MAY 560 PE,UPL29MAY25P560,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138906,OPTSTK,CE,580,UPL LIMITED,UPL MAY 580 CE,UPL29MAY25C580,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138908,OPTSTK,PE,580,UPL LIMITED,UPL MAY 580 PE,UPL29MAY25P580,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138921,OPTSTK,CE,600,UPL LIMITED,UPL MAY 600 CE,UPL29MAY25C600,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138922,OPTSTK,PE,600,UPL LIMITED,UPL MAY 600 PE,UPL29MAY25P600,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138923,OPTSTK,CE,620,UPL LIMITED,UPL MAY 620 CE,UPL29MAY25C620,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138924,OPTSTK,PE,620,UPL LIMITED,UPL MAY 620 PE,UPL29MAY25P620,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138925,OPTSTK,CE,640,UPL LIMITED,UPL MAY 640 CE,UPL29MAY25C640,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138926,OPTSTK,PE,640,UPL LIMITED,UPL MAY 640 PE,UPL29MAY25P640,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138927,OPTSTK,CE,660,UPL LIMITED,UPL MAY 660 CE,UPL29MAY25C660,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138928,OPTSTK,PE,660,UPL LIMITED,UPL MAY 660 PE,UPL29MAY25P660,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138929,OPTSTK,CE,680,UPL LIMITED,UPL MAY 680 CE,UPL29MAY25C680,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138930,OPTSTK,PE,680,UPL LIMITED,UPL MAY 680 PE,UPL29MAY25P680,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138931,OPTSTK,CE,700,UPL LIMITED,UPL MAY 700 CE,UPL29MAY25C700,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138932,OPTSTK,PE,700,UPL LIMITED,UPL MAY 700 PE,UPL29MAY25P700,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138933,OPTSTK,CE,720,UPL LIMITED,UPL MAY 720 CE,UPL29MAY25C720,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138934,OPTSTK,PE,720,UPL LIMITED,UPL MAY 720 PE,UPL29MAY25P720,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138935,OPTSTK,CE,740,UPL LIMITED,UPL MAY 740 CE,UPL29MAY25C740,2025-05-29,1355,0.05
NFO,nse_fo,SOLARINDS,138936,OPTSTK,CE,15000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 15000 CE,SOLARINDS26JUN25C15000,2025-06-26,75,0.05
NFO,nse_fo,SOLARINDS,138937,OPTSTK,PE,15000,SOLAR INDUSTRIES (I) LTD,SOLARINDS JUN 15000 PE,SOLARINDS26JUN25P15000,2025-06-26,75,0.05
NFO,nse_fo,UPL,138949,OPTSTK,PE,740,UPL LIMITED,UPL MAY 740 PE,UPL29MAY25P740,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138950,OPTSTK,CE,760,UPL LIMITED,UPL MAY 760 CE,UPL29MAY25C760,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138951,OPTSTK,PE,760,UPL LIMITED,UPL MAY 760 PE,UPL29MAY25P760,2025-05-29,1355,0.05
NFO,nse_fo,UPL,138952,OPTSTK,CE,780,UPL LIMITED,UPL MAY 780 CE,UPL29MAY25C780,2025-05-29,1355,0.05
NFO,nse_fo,SONACOMS,138954,OPTSTK,CE,350,SONA BLW PRECISION FRGS L,SONACOMS MAY 350 CE,SONACOMS29MAY25C350,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,138955,OPTSTK,PE,350,SONA BLW PRECISION FRGS L,SONACOMS MAY 350 PE,SONACOMS29MAY25P350,2025-05-29,775,0.05
NFO,nse_fo,UPL,138957,OPTSTK,PE,780,UPL LIMITED,UPL MAY 780 PE,UPL29MAY25P780,2025-05-29,1355,0.05
NFO,nse_fo,SONACOMS,139012,OPTSTK,PE,370,SONA BLW PRECISION FRGS L,SONACOMS MAY 370 PE,SONACOMS29MAY25P370,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139014,OPTSTK,PE,390,SONA BLW PRECISION FRGS L,SONACOMS MAY 390 PE,SONACOMS29MAY25P390,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139015,OPTSTK,CE,410,SONA BLW PRECISION FRGS L,SONACOMS MAY 410 CE,SONACOMS29MAY25C410,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139016,OPTSTK,PE,410,SONA BLW PRECISION FRGS L,SONACOMS MAY 410 PE,SONACOMS29MAY25P410,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139017,OPTSTK,CE,430,SONA BLW PRECISION FRGS L,SONACOMS MAY 430 CE,SONACOMS29MAY25C430,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139018,OPTSTK,PE,430,SONA BLW PRECISION FRGS L,SONACOMS MAY 430 PE,SONACOMS29MAY25P430,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139019,OPTSTK,CE,450,SONA BLW PRECISION FRGS L,SONACOMS MAY 450 CE,SONACOMS29MAY25C450,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139020,OPTSTK,PE,450,SONA BLW PRECISION FRGS L,SONACOMS MAY 450 PE,SONACOMS29MAY25P450,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139021,OPTSTK,CE,470,SONA BLW PRECISION FRGS L,SONACOMS MAY 470 CE,SONACOMS29MAY25C470,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139022,OPTSTK,PE,470,SONA BLW PRECISION FRGS L,SONACOMS MAY 470 PE,SONACOMS29MAY25P470,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139023,OPTSTK,CE,490,SONA BLW PRECISION FRGS L,SONACOMS MAY 490 CE,SONACOMS29MAY25C490,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139024,OPTSTK,PE,490,SONA BLW PRECISION FRGS L,SONACOMS MAY 490 PE,SONACOMS29MAY25P490,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139025,OPTSTK,CE,510,SONA BLW PRECISION FRGS L,SONACOMS MAY 510 CE,SONACOMS29MAY25C510,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139072,OPTSTK,PE,510,SONA BLW PRECISION FRGS L,SONACOMS MAY 510 PE,SONACOMS29MAY25P510,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139073,OPTSTK,CE,530,SONA BLW PRECISION FRGS L,SONACOMS MAY 530 CE,SONACOMS29MAY25C530,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139076,OPTSTK,PE,530,SONA BLW PRECISION FRGS L,SONACOMS MAY 530 PE,SONACOMS29MAY25P530,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139077,OPTSTK,CE,550,SONA BLW PRECISION FRGS L,SONACOMS MAY 550 CE,SONACOMS29MAY25C550,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139078,OPTSTK,PE,550,SONA BLW PRECISION FRGS L,SONACOMS MAY 550 PE,SONACOMS29MAY25P550,2025-05-29,775,0.05
NFO,nse_fo,SONACOMS,139124,OPTSTK,CE,380,SONA BLW PRECISION FRGS L,SONACOMS JUN 380 CE,SONACOMS26JUN25C380,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139125,OPTSTK,PE,380,SONA BLW PRECISION FRGS L,SONACOMS JUN 380 PE,SONACOMS26JUN25P380,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139126,OPTSTK,CE,400,SONA BLW PRECISION FRGS L,SONACOMS JUN 400 CE,SONACOMS26JUN25C400,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139127,OPTSTK,PE,400,SONA BLW PRECISION FRGS L,SONACOMS JUN 400 PE,SONACOMS26JUN25P400,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139128,OPTSTK,CE,420,SONA BLW PRECISION FRGS L,SONACOMS JUN 420 CE,SONACOMS26JUN25C420,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139129,OPTSTK,PE,420,SONA BLW PRECISION FRGS L,SONACOMS JUN 420 PE,SONACOMS26JUN25P420,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139130,OPTSTK,CE,440,SONA BLW PRECISION FRGS L,SONACOMS JUN 440 CE,SONACOMS26JUN25C440,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139131,OPTSTK,PE,440,SONA BLW PRECISION FRGS L,SONACOMS JUN 440 PE,SONACOMS26JUN25P440,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139132,OPTSTK,CE,460,SONA BLW PRECISION FRGS L,SONACOMS JUN 460 CE,SONACOMS26JUN25C460,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139133,OPTSTK,PE,460,SONA BLW PRECISION FRGS L,SONACOMS JUN 460 PE,SONACOMS26JUN25P460,2025-06-26,775,0.05
NFO,nse_fo,SONACOMS,139134,OPTSTK,CE,480,SONA BLW PRECISION FRGS L,SONACOMS JUN 480 CE,SONACOMS26JUN25C480,2025-06-26,775,0.05
